srcStateName,srcDistrictName,District and Taluk Court Case type,Pending cases for a period of 0 to 1 Years,Pending cases for a period of 1 to 3 Years,Pending cases for a period of 3 to 5 Years,Pending cases for a period of 5 to 10 Years,Pending cases for a period of 10 to 20 Years,Pending cases for a period of 20 to 30 Years,Pending cases over 30 Years,Pending cases,Original pending cases,Pending Appeal cases,Pending Application cases,Pending Execution cases,Cases pending at Appearance or Service-Related stage,Cases pending at Compliance or Steps or stay stage,Cases pending at Evidence or Argument or Judgement stage,Cases pending at Pleadings or Issues or Charge stage,Cases instituted in last month,Cases disposed in last month,Cases filed by Senior Citizens,Cases filed by women,Cases delayed in disposal,Year
Uttar Pradesh,Kanshi Ram Nagar,Civil,2633,1696,1003,782,343,101,53,6611,5809,139,468,195,79,553,3466,2433,763,908,1301,1136,3264,2021
Uttar Pradesh,Kanshi Ram Nagar,Criminal,9676,10596,8329,6159,2065,92,8,36925,31961,118,4845,0,15997,689,7505,755,2745,3501,808,4950,24921,2021
Uttar Pradesh,Kanshi Ram Nagar,Total,12309,12292,9332,6941,2408,193,61,43536,37770,257,5313,195,16076,1242,10971,3188,3508,4409,2109,6086,28185,2021
Uttar Pradesh,Kaushambi,Civil,2951,3918,1617,1657,506,31,2,10682,9915,78,616,73,3353,181,1842,5264,402,107,1158,882,7809,2021
Uttar Pradesh,Kaushambi,Criminal,14533,11234,6350,12261,9661,26,7,54072,49360,184,4020,508,36540,231,13772,3126,3477,2643,248,3660,38726,2021
Uttar Pradesh,Kaushambi,Total,17484,15152,7967,13918,10167,57,9,64754,59275,262,4636,581,39893,412,15614,8390,3879,2750,1406,4542,46535,2021
Uttar Pradesh,Kushinagar,Civil,7397,7434,5455,10632,9974,3818,606,45316,44317,491,2,509,21826,372,16871,6237,465,885,10048,7249,37524,2021
Uttar Pradesh,Kushinagar,Criminal,29639,18579,10274,23984,20948,6248,1337,111009,103889,388,6732,0,72901,211,32421,3949,3928,3568,1904,9816,79471,2021
Uttar Pradesh,Kushinagar,Total,37036,26013,15729,34616,30922,10066,1943,156325,148206,879,6734,509,94727,583,49292,10186,4393,4453,11952,17065,116995,2021
Uttar Pradesh,Lakhimpur,Civil,9293,5956,4030,4401,1519,257,91,25547,21933,495,2317,802,853,6150,9036,9366,896,952,5710,3150,15588,2021
Uttar Pradesh,Lakhimpur,Criminal,52638,26176,19546,18144,12511,2141,167,131323,122141,441,8740,2,53307,2020,71431,2011,9440,9803,1249,6693,74902,2021
Uttar Pradesh,Lakhimpur,Total,61931,32132,23576,22545,14030,2398,258,156870,144074,936,11057,804,54160,8170,80467,11377,10336,10755,6959,9843,90490,2021
Uttar Pradesh,Lalitpur,Civil,2143,1758,1257,2039,603,106,24,7930,6512,127,900,391,40,2742,3589,1417,412,560,1570,1282,5547,2021
Uttar Pradesh,Lalitpur,Criminal,16560,11381,7648,8301,5025,502,22,49439,44405,270,4764,0,18756,1784,21199,7684,3597,2572,850,5266,33086,2021
Uttar Pradesh,Lalitpur,Total,18703,13139,8905,10340,5628,608,46,57369,50917,397,5664,391,18796,4526,24788,9101,4009,3132,2420,6548,38633,2021
Uttar Pradesh,Lucknow,Civil,19324,21415,11537,16985,5618,886,398,76163,68140,3120,45,4858,2241,993,53794,18405,1794,1152,8953,12127,48422,2021
Uttar Pradesh,Lucknow,Criminal,92370,80483,49363,74176,30864,5740,880,333876,307579,2279,24018,0,131080,453,184778,17110,20919,20344,2313,23381,78988,2021
Uttar Pradesh,Lucknow,Total,111694,101898,60900,91161,36482,6626,1278,410039,375719,5399,24063,4858,133321,1446,238572,35515,22713,21496,11266,35508,127410,2021
Uttar Pradesh,Maharajganj,Civil,5528,6771,3852,6057,3555,720,149,26632,24810,256,1329,237,198,2771,18460,5170,270,691,6165,4446,3211,2021
Uttar Pradesh,Maharajganj,Criminal,16676,17104,11256,13737,9753,3473,121,72120,64387,86,7646,1,38657,1734,27430,3738,3313,2385,1461,10629,5633,2021
Uttar Pradesh,Maharajganj,Total,22204,23875,15108,19794,13308,4193,270,98752,89197,342,8975,238,38855,4505,45890,8908,3583,3076,7626,15075,8844,2021
Uttar Pradesh,Mahoba,Civil,1923,1402,629,479,85,9,1,4528,4175,212,5,136,45,126,2445,1912,187,201,1120,612,2704,2021
Uttar Pradesh,Mahoba,Criminal,11492,7497,2092,3553,1366,38,3,26041,24615,117,1309,0,14337,252,10572,842,1993,2353,263,1597,13590,2021
Uttar Pradesh,Mahoba,Total,13415,8899,2721,4032,1451,47,4,30569,28790,329,1314,136,14382,378,13017,2754,2180,2554,1383,2209,16294,2021
Uttar Pradesh,Mainpuri,Civil,5237,4021,4153,2144,655,230,216,16656,14170,350,1697,439,392,517,8675,7008,389,388,3223,2649,9955,2021
Uttar Pradesh,Mainpuri,Criminal,15994,13124,11108,17500,3042,404,58,61230,56116,140,4974,0,29071,724,24176,5342,3205,2766,734,3781,42249,2021
Uttar Pradesh,Mainpuri,Total,21231,17145,15261,19644,3697,634,274,77886,70286,490,6671,439,29463,1241,32851,12350,3594,3154,3957,6430,52204,2021
Uttar Pradesh,Mathura,Civil,8758,6405,3051,3133,1427,453,296,23523,17253,1359,2706,2205,123,817,17129,5407,753,1045,3936,1417,7167,2021
Uttar Pradesh,Mathura,Criminal,47549,30306,17364,13132,7869,1343,137,117700,103171,716,13813,1,43179,375,64190,4749,6783,6327,1513,5143,22161,2021
Uttar Pradesh,Mathura,Total,56307,36711,20415,16265,9296,1796,433,141223,120424,2075,16519,2206,43302,1192,81319,10156,7536,7372,5449,6560,29328,2021
Uttar Pradesh,Mau,Civil,6299,6260,4376,10472,5810,2511,78,35806,31754,616,3108,328,5267,680,27076,2746,477,621,8831,4164,29194,2021
Uttar Pradesh,Mau,Criminal,28150,10603,7352,12192,10052,1402,29,69780,64006,266,5503,5,31980,759,28328,6145,5503,4592,964,4753,39044,2021
Uttar Pradesh,Mau,Total,34449,16863,11728,22664,15862,3913,107,105586,95760,882,8611,333,37247,1439,55404,8891,5980,5213,9795,8917,68238,2021
Uttar Pradesh,Meerut,Civil,10153,9356,4209,5133,1826,704,202,31583,23023,2631,2701,3228,1337,2263,24030,3931,942,893,5227,3871,19967,2021
Uttar Pradesh,Meerut,Criminal,81782,50727,19913,27640,14243,894,51,195250,175705,966,18624,0,114116,3697,67237,2378,21718,19808,1794,10283,85328,2021
Uttar Pradesh,Meerut,Total,91935,60083,24122,32773,16069,1598,253,226833,198728,3597,21325,3228,115453,5960,91267,6309,22660,20701,7021,14154,105295,2021
Uttar Pradesh,Mirzapur,Civil,4994,4324,2885,3517,2311,643,396,19070,16312,765,681,1312,1824,669,11687,4793,610,551,2898,2161,13644,2021
Uttar Pradesh,Mirzapur,Criminal,23920,14704,12549,10917,11396,2620,454,76560,69161,472,6927,0,28907,2212,42454,2286,5883,2963,543,2481,46043,2021
Uttar Pradesh,Mirzapur,Total,28914,19028,15434,14434,13707,3263,850,95630,85473,1237,7608,1312,30731,2881,54141,7079,6493,3514,3441,4642,59687,2021
Uttar Pradesh,Moradabad,Civil,6922,7408,2444,2084,712,191,214,19975,15448,1017,241,3264,172,2996,12689,4068,737,1042,3357,2431,13267,2021
Uttar Pradesh,Moradabad,Criminal,37554,27454,13787,22634,11514,694,89,113726,108349,389,4647,341,66392,1196,44589,1479,11710,7560,870,8071,72486,2021
Uttar Pradesh,Moradabad,Total,44476,34862,16231,24718,12226,885,303,133701,123797,1406,4888,3605,66564,4192,57278,5547,12447,8602,4227,10502,85753,2021
Uttar Pradesh,Muzaffarnagar,Civil,6769,4930,2604,2550,1226,233,275,18587,16225,383,815,1164,26,3603,10228,4576,655,712,2566,2041,11252,2021
Uttar Pradesh,Muzaffarnagar,Criminal,32342,29058,20996,30982,20903,2771,261,137313,129926,314,7070,5,67651,2943,51447,14980,8304,3801,489,3385,102318,2021
Uttar Pradesh,Muzaffarnagar,Total,39111,33988,23600,33532,22129,3004,536,155900,146151,697,7885,1169,67677,6546,61675,19556,8959,4513,3055,5426,113570,2021
Uttar Pradesh,Pilibhit,Civil,3912,2238,1142,1676,478,77,43,9566,8778,279,35,474,96,1927,5076,2389,734,725,1901,1149,5592,2021
Uttar Pradesh,Pilibhit,Criminal,58747,14111,10140,15243,7621,695,61,106618,102743,98,3777,0,26710,2777,27969,49007,1926,6689,510,4383,40194,2021
Uttar Pradesh,Pilibhit,Total,62659,16349,11282,16919,8099,772,104,116184,111521,377,3812,474,26806,4704,33045,51396,2660,7414,2411,5532,45786,2021
Uttar Pradesh,Pratapgarh,Civil,10887,10812,8026,13451,9758,3813,1176,57923,55158,1623,12,1130,4835,10104,33331,9641,964,1549,11857,5359,46878,2021
Uttar Pradesh,Pratapgarh,Criminal,34484,23917,14196,16071,12593,2694,414,104369,95614,803,7952,0,50649,3303,45597,2573,6711,5475,1381,8897,65555,2021
Uttar Pradesh,Pratapgarh,Total,45371,34729,22222,29522,22351,6507,1590,162292,150772,2426,7964,1130,55484,13407,78928,12214,7675,7024,13238,14256,112433,2021
Uttar Pradesh,Raebareli,Civil,9822,10152,5628,8579,5445,639,87,40352,39428,329,5,590,10547,1521,21519,6125,683,742,7133,3871,31392,2021
Uttar Pradesh,Raebareli,Criminal,29604,21672,12821,23469,12648,1008,60,101282,93879,515,6888,0,63785,2211,28257,4498,5559,6006,964,9146,71108,2021
Uttar Pradesh,Raebareli,Total,39426,31824,18449,32048,18093,1647,147,141634,133307,844,6893,590,74332,3732,49776,10623,6242,6748,8097,13017,102500,2021
Uttar Pradesh,Rampur,Civil,4067,1894,915,688,250,73,68,7955,6613,309,516,517,82,1046,4023,2614,345,464,1411,1433,3316,2021
Uttar Pradesh,Rampur,Criminal,33573,16052,8711,10147,6332,755,47,75617,70107,260,5250,0,27458,623,30032,14210,15920,4081,824,5055,29152,2021
Uttar Pradesh,Rampur,Total,37640,17946,9626,10835,6582,828,115,83572,76720,569,5766,517,27540,1669,34055,16824,16265,4545,2235,6488,32468,2021
Uttar Pradesh,Saharanpur,Civil,7115,5798,2834,2897,1498,356,372,20870,17536,538,1081,1716,735,1360,16390,2328,881,1422,2454,2542,13188,2021
Uttar Pradesh,Saharanpur,Criminal,52068,40071,20572,24072,19484,4358,341,160966,146585,726,13642,13,67020,6118,75744,10648,10631,9144,1537,7754,50729,2021
Uttar Pradesh,Saharanpur,Total,59183,45869,23406,26969,20982,4714,713,181836,164121,1264,14723,1729,67755,7478,92134,12976,11512,10566,3991,10296,63917,2021
Uttar Pradesh,Sambhal at Chandausi,Civil,6883,7497,3352,3641,178,22,58,21631,20736,136,469,290,192,633,5264,11154,531,242,2340,3691,13776,2021
Uttar Pradesh,Sambhal at Chandausi,Criminal,19420,19070,4999,5315,3795,1269,129,53997,50986,230,2778,4,16841,325,15010,1395,3875,5393,500,3694,32459,2021
Uttar Pradesh,Sambhal at Chandausi,Total,26303,26567,8351,8956,3973,1291,187,75628,71722,366,3247,294,17033,958,20274,12549,4406,5635,2840,7385,46235,2021
Uttar Pradesh,Santkabir Nagar,Civil,2865,2737,1923,2323,809,116,9,10782,9675,208,614,285,937,1487,5836,2522,212,130,2622,1603,7597,2021
Uttar Pradesh,Santkabir Nagar,Criminal,31456,11618,6046,12816,4384,534,45,66899,64349,280,2270,0,28404,609,33534,4350,2701,3532,862,3958,35298,2021
Uttar Pradesh,Santkabir Nagar,Total,34321,14355,7969,15139,5193,650,54,77681,74024,488,2884,285,29341,2096,39370,6872,2913,3662,3484,5561,42895,2021
Uttar Pradesh,Shahjahanpur,Civil,5791,4488,2210,2248,370,102,110,15319,14068,337,365,506,251,664,11284,2059,580,435,2602,2404,8661,2021
Uttar Pradesh,Shahjahanpur,Criminal,39202,25914,12890,15356,9209,2656,174,105401,93878,349,11154,0,18892,519,61648,3144,6840,5938,670,7789,63791,2021
Uttar Pradesh,Shahjahanpur,Total,44993,30402,15100,17604,9579,2758,284,120720,107946,686,11519,506,19143,1183,72932,5203,7420,6373,3272,10193,72452,2021
Uttar Pradesh,Shamli,Civil,2246,2546,452,305,112,49,56,5766,4950,216,159,441,1332,353,3013,1012,216,159,900,495,3194,2021
Uttar Pradesh,Shamli,Criminal,20888,15354,2090,2300,1879,472,28,43011,41088,159,1764,0,31173,385,9242,1330,3458,3454,848,1034,13774,2021
Uttar Pradesh,Shamli,Total,23134,17900,2542,2605,1991,521,84,48777,46038,375,1923,441,32505,738,12255,2342,3674,3613,1748,1529,16968,2021
Uttar Pradesh,Shravasti,Civil,2111,2656,1017,1389,371,9,0,7553,7183,115,215,40,70,759,3353,3370,157,181,1933,987,5384,2021
Uttar Pradesh,Shravasti,Criminal,18156,6185,3178,4933,2908,99,0,35459,33898,106,1455,0,21615,566,12373,898,3554,2652,348,2093,16469,2021
Uttar Pradesh,Shravasti,Total,20267,8841,4195,6322,3279,108,0,43012,41081,221,1670,40,21685,1325,15726,4268,3711,2833,2281,3080,21853,2021
Uttar Pradesh,Siddharthnagar,Civil,5025,4696,3203,5814,4420,1274,273,24705,23791,285,562,67,1944,4959,13583,3479,357,234,6202,2452,17787,2021
Uttar Pradesh,Siddharthnagar,Criminal,29545,11517,9052,12680,11103,2668,318,76883,59627,9944,7303,9,32836,2873,36554,2461,11444,8270,1124,6450,46001,2021
Uttar Pradesh,Siddharthnagar,Total,34570,16213,12255,18494,15523,3942,591,101588,83418,10229,7865,76,34780,7832,50137,5940,11801,8504,7326,8902,63788,2021
Uttar Pradesh,Sitapur,Civil,7276,7147,3031,3763,1542,278,138,23175,22112,531,187,325,1515,4089,10009,7541,608,691,4843,3377,15394,2021
Uttar Pradesh,Sitapur,Criminal,28472,30239,18215,32843,27866,5377,482,143494,123102,239,20114,0,69469,8902,53080,11795,8332,6869,1517,15988,112153,2021
Uttar Pradesh,Sitapur,Total,35748,37386,21246,36606,29408,5655,620,166669,145214,770,20301,325,70984,12991,63089,19336,8940,7560,6360,19365,127547,2021
Uttar Pradesh,Sonbhadra,Civil,2848,2726,1522,2587,859,89,17,10648,8585,480,1186,385,14,1698,6400,2261,310,445,2178,1393,7223,2021
Uttar Pradesh,Sonbhadra,Criminal,19344,12056,6235,11925,8142,1308,221,59231,55571,37,3620,3,965,2054,20845,3485,3042,3759,829,4510,35676,2021
Uttar Pradesh,Sonbhadra,Total,22192,14782,7757,14512,9001,1397,238,69879,64156,517,4806,388,979,3752,27245,5746,3352,4204,3007,5903,42899,2021
Uttar Pradesh,Sultanpur,Civil,15038,13862,8897,15533,10230,4575,866,69001,65553,1209,1161,1078,2128,7725,42245,16133,1012,796,14713,7810,38899,2021
Uttar Pradesh,Sultanpur,Criminal,33094,22270,16328,36908,23322,3014,289,135225,123002,627,11574,23,55589,1252,69491,5877,4142,3216,1699,11615,56220,2021
Uttar Pradesh,Sultanpur,Total,48132,36132,25225,52441,33552,7589,1155,204226,188555,1836,12735,1101,57717,8977,111736,22010,5154,4012,16412,19425,95119,2021
Uttar Pradesh,Unnao,Civil,6774,5843,3542,4664,2279,581,94,23777,22404,318,662,393,1113,1624,11577,9450,620,356,5745,3137,16488,2021
Uttar Pradesh,Unnao,Criminal,23111,22412,10938,11668,11524,2114,143,81910,66720,287,14903,0,32417,4770,38584,4997,6945,8469,1210,6107,56929,2021
Uttar Pradesh,Unnao,Total,29885,28255,14480,16332,13803,2695,237,105687,89124,605,15565,393,33530,6394,50161,14447,7565,8825,6955,9244,73417,2021
Uttar Pradesh,Varanasi,Civil,12983,12413,8110,12672,5263,1147,731,53319,49008,2280,501,1530,16787,4241,26217,5466,1318,1250,6044,4918,33418,2021
Uttar Pradesh,Varanasi,Criminal,35625,32580,20116,46709,6315,788,100,142233,133708,761,7762,3,90352,1543,44228,5024,8863,8992,1137,5876,56980,2021
Uttar Pradesh,Varanasi,Total,48608,44993,28226,59381,11578,1935,831,195552,182716,3041,8263,1533,107139,5784,70445,10490,10181,10242,7181,10794,90398,2021
Uttarakhand,Almora,Civil,358,175,27,16,5,1,0,582,507,30,0,45,2,81,336,163,54,66,127,115,112,2021
Uttarakhand,Almora,Criminal,1082,374,55,9,0,1,0,1521,1471,31,19,0,799,146,543,33,340,329,34,165,164,2021
Uttarakhand,Almora,Total,1440,549,82,25,5,2,0,2103,1978,61,19,45,801,227,879,196,394,395,161,280,276,2021
Uttarakhand,Bageshwar,Civil,144,38,4,0,0,0,0,186,159,3,0,24,1,20,108,57,35,32,25,47,20,2021
Uttarakhand,Bageshwar,Criminal,488,93,14,3,0,0,0,598,548,2,48,0,156,125,268,49,169,143,18,83,27,2021
Uttarakhand,Bageshwar,Total,632,131,18,3,0,0,0,784,707,5,48,24,157,145,376,106,204,175,43,130,47,2021
Uttarakhand,Chamoli,Civil,230,93,20,6,0,0,0,349,235,80,0,34,0,49,212,88,32,98,43,106,7,2021
Uttarakhand,Chamoli,Criminal,750,281,33,4,2,0,0,1070,932,100,38,0,396,86,538,49,207,237,26,104,12,2021
Uttarakhand,Chamoli,Total,980,374,53,10,2,0,0,1419,1167,180,38,34,396,135,750,137,239,335,69,210,19,2021
Uttarakhand,Champawat,Civil,160,84,23,1,0,0,0,268,226,26,0,16,0,25,150,93,9,5,36,38,6,2021
Uttarakhand,Champawat,Criminal,1154,424,102,7,1,0,0,1688,1635,45,8,0,862,59,690,72,353,341,15,95,3,2021
Uttarakhand,Champawat,Total,1314,508,125,8,1,0,0,1956,1861,71,8,16,862,84,840,165,362,346,51,133,9,2021
Uttarakhand,Dehradun,Civil,7827,4790,1714,1530,379,23,1,16264,11233,1235,1603,1826,933,3242,9656,2419,925,1553,2840,2023,55,2021
Uttarakhand,Dehradun,Criminal,47219,29688,10316,8395,2256,27,0,97901,89104,708,7757,0,77168,1541,17316,1868,7249,5546,791,1970,38,2021
Uttarakhand,Dehradun,Total,55046,34478,12030,9925,2635,50,1,114165,100337,1943,9360,1826,78101,4783,26972,4287,8174,7099,3631,3993,93,2021
Uttarakhand,Haridwar,Civil,6175,5102,2318,1283,211,12,0,15101,12267,1305,1,1529,642,2166,8877,3390,662,633,1993,1705,5,2021
Uttarakhand,Haridwar,Criminal,28157,21097,7451,7776,1521,21,0,66023,55669,1832,8525,0,36696,4547,23008,1724,4130,4370,665,3100,53,2021
Uttarakhand,Haridwar,Total,34332,26199,9769,9059,1732,33,0,81124,67936,3137,8526,1529,37338,6713,31885,5114,4792,5003,2658,4805,58,2021
Uttarakhand,Nainital,Civil,1266,867,332,263,61,3,0,2792,2378,233,0,177,9,704,1448,630,183,241,681,419,2,2021
Uttarakhand,Nainital,Criminal,12732,6738,1778,579,25,2,0,21854,21543,214,97,0,16862,630,4051,309,1535,1510,420,711,26,2021
Uttarakhand,Nainital,Total,13998,7605,2110,842,86,5,0,24646,23921,447,97,177,16871,1334,5499,939,1718,1751,1101,1130,28,2021
Uttarakhand,Pauri Garhwal,Civil,676,433,99,38,4,0,0,1250,883,197,0,170,67,197,638,348,119,134,270,245,1,2021
Uttarakhand,Pauri Garhwal,Criminal,3056,1208,446,101,4,0,0,4815,4635,172,8,0,3025,219,1435,135,519,673,110,260,1,2021
Uttarakhand,Pauri Garhwal,Total,3732,1641,545,139,8,0,0,6065,5518,369,8,170,3092,416,2073,483,638,807,380,505,2,2021
Uttarakhand,Pithoragarh,Civil,273,208,37,5,0,0,0,523,366,108,0,49,3,53,304,163,19,73,68,118,9,2021
Uttarakhand,Pithoragarh,Criminal,1531,527,88,15,1,0,0,2162,1975,131,56,0,1103,141,839,73,277,408,12,169,4,2021
Uttarakhand,Pithoragarh,Total,1804,735,125,20,1,0,0,2685,2341,239,56,49,1106,194,1143,236,296,481,80,287,13,2021
Uttarakhand,Rudraprayag,Civil,106,15,3,0,1,0,0,125,109,10,0,6,0,8,67,50,31,29,16,40,0,2021
Uttarakhand,Rudraprayag,Criminal,579,70,9,4,0,0,0,662,649,7,6,0,436,34,134,58,76,155,3,54,3,2021
Uttarakhand,Rudraprayag,Total,685,85,12,4,1,0,0,787,758,17,6,6,436,42,201,108,107,184,19,94,3,2021
Uttarakhand,Tehri Garhwal,Civil,305,112,43,12,1,0,0,473,353,60,0,60,24,50,296,101,50,77,109,51,14,2021
Uttarakhand,Tehri Garhwal,Criminal,2343,598,161,44,5,0,0,3151,3055,74,20,2,2122,152,775,96,361,574,31,86,30,2021
Uttarakhand,Tehri Garhwal,Total,2648,710,204,56,6,0,0,3624,3408,134,20,62,2146,202,1071,197,411,651,140,137,44,2021
Uttarakhand,Udham Singh Nagar,Civil,3081,2101,930,559,46,1,0,6718,5403,382,499,432,740,413,3511,2044,322,371,309,1470,2,2021
Uttarakhand,Udham Singh Nagar,Criminal,25666,13823,6373,3839,143,1,0,49845,48280,1267,298,0,35497,141,12778,1148,2688,2074,97,1449,13,2021
Uttarakhand,Udham Singh Nagar,Total,28747,15924,7303,4398,189,2,0,56563,53683,1649,797,432,36237,554,16289,3192,3010,2445,406,2919,15,2021
Uttarakhand,Uttarkashi,Civil,303,198,27,16,5,0,0,549,436,68,0,45,6,75,336,130,77,82,98,55,16,2021
Uttarakhand,Uttarkashi,Criminal,1596,463,71,8,1,0,0,2139,2049,73,17,0,1196,212,699,30,161,320,44,86,31,2021
Uttarakhand,Uttarkashi,Total,1899,661,98,24,6,0,0,2688,2485,141,17,45,1202,287,1035,160,238,402,142,141,47,2021
West Bengal,Bankura,Civil,3269,3397,2052,1900,651,167,39,11475,10321,530,21,601,3689,2599,3945,1203,229,128,2295,1835,4484,2021
West Bengal,Bankura,Criminal,5701,7620,5851,4206,992,40,2,24412,21892,247,1537,736,9283,1428,10607,2654,588,357,194,2115,9458,2021
West Bengal,Bankura,Total,8970,11017,7903,6106,1643,207,41,35887,32213,777,1558,1337,12972,4027,14552,3857,817,485,2489,3950,13942,2021
West Bengal,Birbhum,Civil,5022,4635,3456,2729,872,235,87,17036,15020,1041,282,688,4811,4711,6150,1269,392,163,3824,2558,5764,2021
West Bengal,Birbhum,Criminal,11569,12846,7499,7271,4013,1387,274,44859,40688,356,0,3815,16850,3635,16437,3712,1697,1308,451,3838,14277,2021
West Bengal,Birbhum,Total,16591,17481,10955,10000,4885,1622,361,61895,55708,1397,282,4503,21661,8346,22587,4981,2089,1471,4275,6396,20041,2021
West Bengal,Calcutta,Civil,8368,10375,7346,8428,11940,461,131,47049,40181,552,135,6181,14479,8207,13068,1917,938,413,5091,2881,463,2021
West Bengal,Calcutta,Criminal,91965,114916,93359,152723,141702,6652,687,602004,599831,833,1075,176,271413,19983,25268,9704,9867,3015,1068,465,5770,2021
West Bengal,Calcutta,Total,100333,125291,100705,161151,153642,7113,818,649053,640012,1385,1210,6357,285892,28190,38336,11621,10805,3428,6159,3346,6233,2021
West Bengal,Coochbehar,Civil,1697,1522,686,568,129,12,5,4619,4127,222,1,270,1497,873,1743,505,146,45,814,1390,420,2021
West Bengal,Coochbehar,Criminal,4138,6529,5517,10121,3143,320,39,29807,28518,125,137,1014,8318,2116,11423,3492,844,741,214,3203,909,2021
West Bengal,Coochbehar,Total,5835,8051,6203,10689,3272,332,44,34426,32645,347,138,1284,9815,2989,13166,3997,990,786,1028,4593,1329,2021
West Bengal,Darjeeling,Civil,2017,2143,1944,1168,673,51,5,8001,7205,192,4,596,2425,1499,3268,701,174,200,989,1664,380,2021
West Bengal,Darjeeling,Criminal,4527,7846,4566,3913,2262,585,196,23895,14847,8431,63,552,9713,1209,7259,1994,446,433,186,1259,387,2021
West Bengal,Darjeeling,Total,6544,9989,6510,5081,2935,636,201,31896,22052,8623,67,1148,12138,2708,10527,2695,620,633,1175,2923,767,2021
West Bengal,Hooghly,Civil,9212,9448,6203,6489,2220,467,118,34157,29670,2433,5,2044,11014,7778,11830,3303,605,430,6511,5239,962,2021
West Bengal,Hooghly,Criminal,11259,16883,20685,13755,5056,1433,368,69439,59468,786,8454,588,28577,3325,26670,6405,2158,1759,1713,9780,2249,2021
West Bengal,Hooghly,Total,20471,26331,26888,20244,7276,1900,486,103596,89138,3219,8459,2632,39591,11103,38500,9708,2763,2189,8224,15019,3211,2021
West Bengal,Howrah,Civil,9296,10041,6179,7865,3634,540,176,37731,31634,2001,824,2713,11929,7527,15721,2343,785,312,4644,9121,9077,2021
West Bengal,Howrah,Criminal,9624,17663,15268,18590,12760,1309,203,75417,72121,525,144,2517,16333,4052,29416,9709,1612,1096,1091,10179,4812,2021
West Bengal,Howrah,Total,18920,27704,21447,26455,16394,1849,379,113148,103755,2526,968,5230,28262,11579,45137,12052,2397,1408,5735,19300,13889,2021
West Bengal,Jalpaiguri,Civil,4223,4104,2523,3193,225,77,16,14361,12316,1049,5,991,5363,3546,4586,848,331,253,1796,3106,1658,2021
West Bengal,Jalpaiguri,Criminal,9596,13944,12139,20590,4359,461,89,61178,58425,464,1717,571,27078,2518,16197,5634,1384,1007,261,2452,4242,2021
West Bengal,Jalpaiguri,Total,13819,18048,14662,23783,4584,538,105,75539,70741,1513,1722,1562,32441,6064,20783,6482,1715,1260,2057,5558,5900,2021
West Bengal,Jhargram,Civil,830,925,676,496,137,17,1,3082,2929,70,2,77,1368,617,856,237,36,52,541,601,1110,2021
West Bengal,Jhargram,Criminal,1695,2478,3094,1988,640,179,16,10090,9667,31,3,376,5882,292,2991,881,242,114,66,567,101,2021
